announcement_id,created_at,overview_id,updated_at,apply_method,content,target
21500,2025-08-12 11:32:46.692444,15075,2025-08-14 07:46:29.934344,인터넷,전세,신혼부부
21502,2024-08-09 23:38:10.417846,15076,2024-08-11 00:33:29.009900,인터넷,매입임대,일반
21507,2025-07-16 15:19:31.259663,15077,2025-07-17 07:47:33.346089,방문,분양,일반
21508,2025-08-15 00:59:16.664065,15078,2025-08-16 17:52:00.276133,모바일,분양,신혼부부
21509,2025-04-02 12:11:47.309796,15079,2025-04-14 14:59:14.082543,우편,임대,무주택자
21511,2025-01-13 07:29:57.686153,15080,2025-01-13 17:28:41.534128,방문,전세,무주택자
21513,2025-09-01 01:19:16.478163,15081,2025-09-01 12:48:58.061749,우편,전세,무주택자
21514,2025-09-21 04:10:41.717179,15082,2025-09-24 23:49:45.893142,방문,임대,고령자
21515,2025-12-02 20:27:01.596397,15083,2025-12-03 04:35:15.218248,우편,임대,청년
21518,2024-04-14 22:13:19.822022,15084,2024-04-26 10:23:20.176273,방문,임대,청년
21520,2024-09-21 19:22:11.563717,15085,2024-09-29 22:23:18.777217,우편,분양,신혼부부
21521,2024-02-06 03:26:39.494662,15086,2024-02-09 01:12:51.042355,방문,분양,청년
21522,2025-05-05 06:37:55.237440,15087,2025-05-05 13:22:49.695323,모바일,분양,무주택자
21523,2024-07-19 00:39:08.295846,15088,2024-07-19 13:40:18.950111,모바일,분양,고령자
21524,2024-04-22 14:54:35.631747,15089,2024-04-22 16:16:30.705920,방문,행복주택,일반
21525,2024-12-17 10:31:42.095033,15090,2024-12-17 15:20:51.259390,방문,임대,청년
21527,2025-05-04 13:40:38.834666,15091,2025-05-12 00:15:54.399130,우편,전세,일반
21532,2024-05-22 00:59:31.828154,15092,2024-05-27 02:19:09.599523,모바일,매입임대,청년
21533,2025-01-02 16:10:20.506108,15093,2025-01-10 17:28:40.024694,모바일,행복주택,무주택자
21534,2024-07-22 00:38:04.932416,15094,2024-07-23 10:43:19.667417,방문,임대,일반
21535,2025-03-26 21:15:53.483903,15095,2025-03-26 22:47:26.961924,우편,행복주택,신혼부부
21537,2023-12-28 02:16:24.491446,15096,2023-12-30 13:28:16.210467,우편,분양,청년
21539,2023-12-18 16:12:58.571972,15097,2023-12-18 23:49:12.346523,모바일,전세,청년
21543,2025-11-22 14:39:00.657445,15098,2025-11-24 06:21:32.711224,인터넷,임대,일반
21546,2025-02-28 18:10:57.437494,15099,2025-03-03 22:28:46.726505,인터넷,분양,신혼부부
21548,2025-11-12 12:48:06.335764,15100,2025-11-18 03:57:58.919570,우편,매입임대,신혼부부
21549,2025-11-07 00:55:44.878950,15101,2025-11-07 07:30:55.043768,인터넷,행복주택,신혼부부
21550,2025-08-31 11:35:07.765533,15102,2025-09-09 14:51:48.489613,인터넷,전세,무주택자
21551,2024-09-13 20:45:47.196459,15103,2024-09-18 08:32:30.838224,모바일,분양,무주택자
21552,2025-07-26 16:36:57.285777,15104,2025-07-29 04:14:54.101671,모바일,매입임대,일반
21553,2025-06-21 03:13:25.690234,15105,2025-06-21 06:21:56.559531,방문,전세,일반
21554,2025-04-21 15:28:44.670799,15106,2025-04-25 12:29:29.224019,인터넷,임대,신혼부부
21556,2025-04-27 18:42:05.491230,15107,2025-04-29 16:03:03.505898,우편,임대,신혼부부
21557,2024-05-29 06:31:10.091305,15108,2024-06-14 18:13:56.458040,방문,임대,무주택자
21558,2024-09-21 01:20:54.871893,15109,2024-09-23 00:03:03.511068,방문,임대,무주택자
21560,2025-03-23 10:38:15.919861,15110,2025-03-31 14:14:30.892942,우편,행복주택,고령자
21562,2025-03-18 16:33:46.850145,15111,2025-03-18 18:44:45.424084,인터넷,임대,무주택자
21563,2024-11-10 02:42:39.992398,15112,2024-11-10 22:20:11.374722,모바일,전세,무주택자
21564,2024-03-16 06:31:29.894876,15113,2024-03-17 00:59:09.364280,방문,전세,청년
21566,2025-04-12 01:52:41.884841,15114,2025-04-22 04:40:51.437108,우편,전세,신혼부부
21567,2024-11-14 09:39:14.094339,15115,2024-11-19 13:35:30.293444,우편,분양,청년
21568,2025-03-06 10:08:54.518368,15116,2025-03-11 07:10:39.094775,우편,전세,신혼부부
21569,2025-05-28 19:31:56.087403,15117,2025-05-29 09:32:51.194907,인터넷,임대,고령자
21571,2024-01-03 05:22:50.735342,15118,2024-01-06 05:10:01.692267,방문,분양,고령자
21572,2024-03-08 19:21:13.851416,15119,2024-03-11 12:54:42.008480,우편,전세,일반
21573,2025-07-23 20:21:25.770606,15120,2025-07-26 21:30:02.457024,모바일,행복주택,일반
21574,2024-10-11 14:22:40.867792,15121,2024-10-11 19:37:15.783985,인터넷,분양,신혼부부
21575,2024-12-15 06:44:09.341538,15122,2024-12-21 20:25:33.623633,우편,매입임대,고령자
21576,2024-10-07 16:14:07.197728,15123,2024-10-10 11:22:05.365851,방문,임대,고령자
21577,2024-05-22 17:25:50.871217,15124,2024-05-23 04:01:01.799186,모바일,임대,청년
21578,2024-11-08 07:41:01.383395,15125,2024-11-14 12:28:09.602283,우편,임대,무주택자
21580,2025-09-14 17:13:56.582975,15126,2025-09-18 11:02:04.785169,모바일,행복주택,무주택자
21583,2024-04-28 03:29:10.030617,15127,2024-05-02 22:14:11.552584,방문,행복주택,고령자
21584,2025-11-12 19:42:29.088768,15128,2025-11-18 05:12:46.111823,방문,임대,무주택자
21585,2025-09-23 10:12:36.506319,15129,2025-09-24 05:47:06.644848,인터넷,분양,청년
21586,2025-01-22 02:28:47.120319,15130,2025-01-27 00:33:08.482656,우편,전세,청년
21587,2025-02-18 18:43:59.203534,15131,2025-02-18 19:33:38.880995,방문,매입임대,무주택자
21589,2024-03-26 18:07:30.449697,15132,2024-03-30 06:43:12.766895,인터넷,전세,일반
21591,2024-10-23 03:03:08.971351,15133,2024-10-30 12:05:22.709082,우편,임대,신혼부부
21592,2024-04-15 10:56:29.757610,15134,2024-04-15 16:53:47.758867,모바일,전세,무주택자
21593,2024-10-24 10:19:12.965053,15135,2024-10-24 10:20:19.013263,방문,분양,청년
21594,2024-05-21 21:59:21.561394,15136,2024-05-21 23:47:50.769915,우편,임대,신혼부부
21596,2025-02-08 13:05:46.002778,15137,2025-02-15 00:54:40.373371,우편,전세,신혼부부
21598,2025-07-03 00:29:55.156802,15138,2025-07-07 12:26:51.062673,방문,분양,신혼부부
21599,2024-12-30 12:39:02.463664,15139,2025-01-06 07:58:21.170973,모바일,매입임대,신혼부부
21600,2025-07-15 08:17:55.067001,15140,2025-07-20 09:53:12.707110,모바일,매입임대,무주택자
21603,2025-03-10 00:19:16.168221,15141,2025-03-11 12:17:52.390890,방문,행복주택,일반
21604,2025-05-06 16:22:42.249159,15142,2025-05-11 04:11:56.942203,모바일,행복주택,청년
21606,2025-02-17 03:28:27.645038,15143,2025-02-17 04:11:57.102559,방문,전세,고령자
21607,2024-12-02 20:35:23.367091,15144,2024-12-03 04:17:30.066398,인터넷,전세,신혼부부
21608,2025-09-06 21:13:30.074908,15145,2025-09-10 16:00:00.284367,방문,전세,일반
21611,2025-06-04 18:41:47.912597,15146,2025-06-04 21:57:02.412187,모바일,임대,청년
21612,2025-09-14 10:47:09.760833,15147,2025-09-14 23:47:19.886555,우편,분양,청년
21613,2024-07-09 18:01:22.651352,15148,2024-07-09 21:37:38.507832,인터넷,매입임대,신혼부부
21614,2025-05-26 05:07:50.989844,15149,2025-05-26 06:34:33.911832,우편,임대,신혼부부
21617,2024-02-13 01:15:26.871899,15150,2024-02-13 16:26:24.025764,우편,임대,고령자
21618,2024-08-19 01:30:10.190495,15151,2024-08-19 15:11:16.578237,방문,전세,신혼부부
21623,2024-02-15 15:46:55.114630,15152,2024-02-15 18:17:09.492520,방문,임대,일반
21624,2024-03-24 18:47:59.780018,15153,2024-04-07 15:29:08.180121,인터넷,전세,청년
21625,2024-05-27 16:44:38.921842,15154,2024-06-09 08:37:13.598351,우편,전세,일반
21626,2024-06-05 22:27:40.358162,15155,2024-06-09 14:08:35.992719,모바일,임대,고령자
21627,2025-08-24 04:55:03.198675,15156,2025-08-25 04:37:09.375853,인터넷,임대,무주택자
21628,2025-01-13 03:21:38.040733,15157,2025-01-13 11:57:49.647038,모바일,행복주택,무주택자
21630,2025-07-31 12:56:28.288625,15158,2025-08-01 12:33:27.677198,모바일,매입임대,일반
21631,2024-12-25 10:43:07.967342,15159,2025-01-03 16:19:08.941231,모바일,분양,일반
21633,2024-02-11 16:24:04.359479,15160,2024-02-18 18:19:28.324701,모바일,행복주택,일반
21636,2025-01-20 19:47:52.617493,15161,2025-01-22 16:52:46.579785,인터넷,전세,청년
21637,2024-04-23 18:35:10.283054,15162,2024-05-01 09:16:15.089507,인터넷,전세,청년
21638,2024-05-21 07:07:39.511185,15163,2024-05-23 03:31:32.168783,인터넷,전세,청년
21639,2025-02-16 12:39:26.713206,15164,2025-02-21 23:22:24.478358,인터넷,임대,신혼부부
21641,2024-01-11 05:41:50.769778,15165,2024-01-12 16:31:18.547008,인터넷,행복주택,무주택자
21645,2024-01-10 11:06:33.397095,15166,2024-01-15 15:33:48.010169,방문,전세,신혼부부
21646,2024-03-01 03:04:34.913322,15167,2024-03-01 17:14:29.538765,인터넷,분양,일반
21647,2024-11-01 23:58:33.045694,15168,2024-11-02 01:13:28.051960,인터넷,전세,일반
21648,2025-06-20 18:07:38.484325,15169,2025-06-21 09:39:21.330689,우편,분양,고령자
21649,2025-08-19 17:45:54.688844,15170,2025-08-19 22:31:28.536009,방문,임대,청년
21650,2024-01-25 23:39:58.529252,15171,2024-01-26 04:29:19.586934,우편,매입임대,청년
21651,2025-03-11 13:20:19.492942,15172,2025-03-17 22:01:29.543445,인터넷,매입임대,고령자
21652,2025-05-06 01:15:02.946219,15173,2025-05-06 07:41:54.044384,인터넷,행복주택,고령자
21654,2025-02-25 01:04:00.878023,15174,2025-02-25 09:48:38.915591,인터넷,행복주택,고령자
21655,2025-10-02 21:03:08.984376,15175,2025-10-10 01:12:18.619934,인터넷,행복주택,청년
21656,2024-07-16 23:12:18.407948,15176,2024-07-19 11:01:42.939455,인터넷,매입임대,무주택자
21659,2025-02-21 12:46:59.447679,15177,2025-02-21 20:08:12.605418,방문,분양,고령자
21661,2025-12-14 03:27:49.728229,15178,2025-12-16 14:33:17.371304,인터넷,행복주택,일반
21662,2024-04-04 19:59:51.858865,15179,2024-04-04 20:40:55.962258,모바일,임대,고령자
21663,2025-05-23 21:18:37.473220,15180,2025-05-25 23:02:17.011053,방문,임대,무주택자
21664,2025-03-29 17:00:32.617805,15181,2025-04-03 21:37:02.566043,방문,행복주택,신혼부부
21666,2025-04-01 14:00:28.973747,15182,2025-04-08 07:45:23.412283,우편,매입임대,고령자
21667,2025-01-28 23:15:01.375129,15183,2025-01-29 10:09:37.532345,모바일,매입임대,고령자
21668,2025-07-31 08:37:47.349491,15184,2025-08-03 23:15:40.710972,인터넷,행복주택,신혼부부
21669,2023-12-21 03:16:15.381763,15185,2023-12-24 15:27:04.126263,모바일,행복주택,고령자
21670,2025-03-09 19:42:21.215843,15186,2025-03-16 04:53:07.523856,우편,임대,고령자
21671,2025-08-28 07:49:15.154897,15187,2025-08-28 22:13:16.357042,인터넷,행복주택,청년
21672,2024-04-17 04:21:48.740647,15188,2024-04-24 13:27:41.593350,인터넷,전세,청년
21673,2025-07-10 12:58:24.316332,15189,2025-07-10 20:53:56.140502,우편,매입임대,일반
21674,2024-09-13 17:44:02.880022,15190,2024-09-16 21:33:09.563264,우편,분양,신혼부부
21675,2025-06-05 01:22:48.996614,15191,2025-06-12 04:43:49.105835,모바일,임대,청년
21677,2024-04-23 07:39:37.829558,15192,2024-04-26 13:53:36.029596,인터넷,행복주택,무주택자
21679,2025-03-10 03:00:41.069744,15193,2025-03-11 16:31:30.941966,모바일,분양,신혼부부
21680,2024-07-06 00:03:32.370273,15194,2024-07-08 16:13:23.518856,인터넷,임대,청년
21681,2025-03-03 05:11:49.058982,15195,2025-03-03 22:55:15.234816,방문,분양,청년
21682,2025-09-06 21:03:48.916501,15196,2025-09-10 12:40:34.849654,인터넷,임대,신혼부부
21683,2024-05-25 04:11:16.348323,15197,2024-05-28 09:37:24.395680,모바일,임대,고령자
21685,2024-08-30 19:30:07.824622,15198,2024-08-31 20:22:17.025224,방문,분양,신혼부부
21687,2025-04-18 13:33:08.759941,15199,2025-04-19 13:51:00.847048,우편,행복주택,일반
21688,2024-05-31 03:40:29.317495,15200,2024-06-11 15:27:05.433393,인터넷,매입임대,청년
21691,2025-03-25 16:55:02.923323,15201,2025-03-27 03:31:49.422772,우편,전세,고령자
21692,2025-09-30 22:14:15.705420,15202,2025-10-01 00:21:55.223316,인터넷,임대,신혼부부
21693,2025-02-04 16:51:05.603212,15203,2025-02-08 16:58:56.252739,우편,매입임대,고령자
21694,2025-04-05 01:39:24.386817,15204,2025-04-05 22:00:55.535122,모바일,매입임대,청년
21695,2025-11-13 09:17:43.537627,15205,2025-11-14 06:41:28.808140,모바일,행복주택,고령자
21700,2025-07-09 20:38:47.919664,15206,2025-07-11 00:45:40.052892,인터넷,임대,일반
21704,2025-12-24 18:26:06.266687,15207,2025-12-28 20:58:30.012017,우편,임대,신혼부부
21705,2025-07-17 18:59:41.175275,15208,2025-07-21 21:14:37.843419,우편,분양,고령자
21706,2025-05-04 04:05:18.299409,15209,2025-05-12 13:39:59.094874,우편,매입임대,일반
21708,2025-11-07 20:20:23.901509,15210,2025-11-07 21:05:17.985866,모바일,임대,일반
21710,2025-09-26 00:49:04.822652,15211,2025-09-30 18:26:46.230754,모바일,임대,청년
21712,2025-07-14 03:37:58.673859,15212,2025-07-28 23:41:34.499272,인터넷,분양,신혼부부
21713,2025-09-29 14:08:21.209563,15213,2025-09-29 16:52:54.380022,인터넷,행복주택,무주택자
21716,2025-07-06 15:16:22.556974,15214,2025-07-07 22:18:46.370626,우편,매입임대,무주택자
21717,2025-06-08 19:16:47.982787,15215,2025-06-13 20:43:05.002786,방문,임대,무주택자
21719,2025-01-31 09:31:55.465663,15216,2025-02-07 06:37:33.654723,방문,행복주택,청년
21722,2024-02-26 08:12:42.220590,15217,2024-02-28 02:13:38.838434,방문,임대,청년
21723,2024-05-29 01:56:00.935302,15218,2024-05-31 00:49:47.495972,우편,분양,신혼부부
21726,2024-08-07 12:45:53.730024,15219,2024-08-24 20:11:02.508925,모바일,임대,무주택자
21728,2025-10-07 22:28:17.976059,15220,2025-10-08 05:29:41.380222,인터넷,매입임대,일반
21729,2024-07-31 19:25:38.511648,15221,2024-08-02 05:28:50.800969,방문,전세,청년
21731,2025-04-23 03:24:26.697450,15222,2025-04-23 17:24:57.460885,방문,분양,청년
21732,2024-03-10 07:16:56.332835,15223,2024-03-13 20:24:08.267326,방문,임대,청년
21733,2025-04-24 07:56:16.844484,15224,2025-04-28 08:38:59.981564,방문,전세,무주택자
21734,2024-05-30 13:44:22.519654,15225,2024-06-10 00:20:58.552505,방문,매입임대,고령자
21735,2024-08-28 03:33:32.661997,15226,2024-08-31 02:26:09.371201,우편,전세,신혼부부
21736,2025-08-17 17:25:14.015574,15227,2025-08-21 14:47:09.359212,우편,전세,청년
21738,2024-05-11 02:04:34.038857,15228,2024-05-11 02:05:02.036647,인터넷,매입임대,고령자
21739,2025-06-13 11:22:53.249451,15229,2025-06-24 22:13:43.150428,모바일,임대,신혼부부
21740,2025-02-14 06:13:44.439053,15230,2025-02-14 06:48:46.370923,우편,임대,신혼부부
21743,2025-04-08 21:54:07.003103,15231,2025-04-23 11:36:09.063288,모바일,임대,무주택자
21744,2025-03-08 23:35:27.910668,15232,2025-03-10 08:46:38.190470,모바일,전세,신혼부부
21746,2025-04-23 13:19:40.492278,15233,2025-04-26 11:45:45.038607,우편,분양,무주택자
21747,2024-10-01 23:45:38.867509,15234,2024-10-04 04:03:24.972324,모바일,분양,고령자
21750,2024-03-10 11:41:16.738915,15235,2024-03-10 16:12:57.725256,우편,임대,무주택자
21751,2024-08-05 05:29:57.405317,15236,2024-08-23 02:18:00.232391,모바일,전세,신혼부부
21752,2025-02-25 20:22:45.393583,15237,2025-03-11 10:53:32.968062,인터넷,분양,일반
21753,2024-02-10 15:25:23.391582,15238,2024-02-11 03:34:17.438101,우편,매입임대,무주택자
21754,2025-01-01 01:20:08.317448,15239,2025-01-07 04:43:12.935873,모바일,분양,신혼부부
21755,2025-01-17 07:37:28.844515,15240,2025-01-19 05:00:46.135192,모바일,분양,일반
21756,2024-10-25 03:30:01.626563,15241,2024-10-26 00:04:03.071088,인터넷,분양,고령자
21757,2024-01-05 19:55:55.731386,15242,2024-01-06 21:39:49.924914,우편,행복주택,고령자
21758,2025-07-13 17:04:58.949576,15243,2025-07-23 02:25:55.254150,방문,임대,고령자
21759,2024-07-11 23:59:08.663808,15244,2024-07-15 04:24:30.002426,인터넷,행복주택,무주택자
21761,2023-12-02 09:35:47.441619,15245,2023-12-02 21:04:36.967895,모바일,매입임대,무주택자
21762,2024-10-08 03:26:39.689310,15246,2024-10-08 19:14:17.828431,인터넷,전세,고령자
21763,2024-07-20 00:40:43.114155,15247,2024-07-20 00:44:15.031290,우편,분양,고령자
21764,2024-05-28 01:31:54.765107,15248,2024-06-07 04:25:41.188932,방문,임대,신혼부부
21765,2025-11-13 07:38:36.755985,15249,2025-12-06 03:25:50.648981,인터넷,행복주택,무주택자
21766,2024-03-05 05:32:29.751824,15250,2024-03-07 03:49:02.083999,인터넷,전세,신혼부부
21768,2024-03-20 10:05:50.577451,15251,2024-03-23 16:11:27.244323,인터넷,매입임대,일반
21769,2024-10-13 10:11:23.296078,15252,2024-10-14 08:42:49.476787,방문,전세,신혼부부
21771,2024-07-09 03:25:10.962609,15253,2024-07-10 22:50:50.412902,방문,임대,신혼부부
21774,2025-04-06 04:07:30.594558,15254,2025-04-06 04:57:36.463916,모바일,분양,일반
21775,2025-03-12 10:50:34.455229,15255,2025-03-13 21:22:50.658758,인터넷,전세,청년
21776,2024-08-24 07:33:13.815666,15256,2024-08-25 19:32:38.275932,우편,전세,일반
21778,2024-06-26 16:06:21.086589,15257,2024-07-01 09:58:06.492757,모바일,임대,신혼부부
21779,2025-10-31 09:54:51.010416,15258,2025-11-02 22:53:57.647513,인터넷,임대,무주택자
21780,2024-06-06 16:59:08.092859,15259,2024-06-11 15:21:48.132428,방문,전세,청년
21781,2024-11-11 14:01:49.544294,15260,2024-11-13 01:25:08.617259,우편,전세,무주택자
21782,2024-09-06 20:51:05.075594,15261,2024-09-10 17:48:49.885477,모바일,임대,고령자
21784,2025-05-26 02:36:47.755938,15262,2025-05-27 08:19:23.001331,모바일,매입임대,고령자
21785,2025-01-05 00:33:11.857351,15263,2025-01-13 17:11:53.699620,모바일,분양,일반
21786,2024-07-08 04:51:53.216934,15264,2024-07-08 20:43:27.075443,방문,전세,신혼부부
21787,2025-05-17 05:26:00.210253,15265,2025-05-18 09:40:16.074810,방문,분양,고령자
21788,2025-12-18 01:26:55.009608,15266,2025-12-19 16:48:54.507703,모바일,전세,신혼부부
21789,2025-04-07 12:00:01.123754,15267,2025-04-08 20:00:23.162646,인터넷,분양,무주택자
21790,2024-01-02 10:48:49.492751,15268,2024-01-02 17:29:18.892822,방문,행복주택,고령자
21791,2024-03-05 05:49:45.063069,15269,2024-03-18 23:34:21.480535,방문,임대,청년
21792,2024-11-20 07:54:26.837357,15270,2024-12-10 07:21:38.297378,방문,행복주택,일반
21793,2024-04-11 21:30:54.395973,15271,2024-04-12 05:47:24.492305,모바일,행복주택,고령자
21795,2024-11-06 21:50:19.928098,15272,2024-11-24 04:22:07.461844,방문,임대,신혼부부
21796,2025-05-06 03:15:14.220676,15273,2025-05-09 17:25:34.380292,인터넷,분양,일반
21798,2024-05-28 04:17:18.376874,15274,2024-06-07 09:25:01.267538,우편,분양,청년
21799,2024-12-27 01:25:12.766025,15275,2024-12-27 18:10:23.989376,모바일,전세,고령자
21800,2025-08-24 19:53:29.989589,15276,2025-09-18 17:56:47.598323,모바일,행복주택,일반
21801,2025-11-12 13:52:52.719533,15277,2025-11-14 06:16:29.781675,모바일,전세,일반
21802,2025-02-01 11:15:02.891952,15278,2025-02-02 09:35:59.029508,우편,행복주택,신혼부부
21804,2025-02-21 13:23:47.395628,15279,2025-02-28 22:45:57.278402,방문,매입임대,신혼부부
21805,2025-05-20 17:44:05.967516,15280,2025-05-21 02:08:05.535937,모바일,전세,청년
21806,2024-01-23 13:05:18.418392,15281,2024-02-04 20:00:57.137908,방문,행복주택,신혼부부
21807,2024-06-19 04:53:51.940876,15282,2024-06-19 17:55:25.746772,모바일,분양,무주택자
21808,2024-12-22 09:13:19.320652,15283,2024-12-23 10:40:43.601354,인터넷,임대,일반
21810,2024-12-10 09:14:10.307579,15284,2024-12-11 09:57:13.534331,인터넷,분양,고령자
21812,2024-03-25 08:42:52.694413,15285,2024-03-26 11:31:21.114880,모바일,분양,신혼부부
21813,2024-04-06 19:46:55.778779,15286,2024-04-07 09:39:50.700164,인터넷,임대,신혼부부
21815,2024-05-02 02:37:02.132908,15287,2024-05-06 04:48:19.071062,모바일,전세,청년
21821,2025-02-19 18:06:00.759739,15288,2025-02-24 15:37:32.964927,우편,임대,청년
21822,2024-04-02 10:40:38.825670,15289,2024-04-06 12:35:15.839453,우편,분양,무주택자
21823,2024-09-23 21:50:38.174159,15290,2024-09-23 22:41:10.184228,우편,전세,일반
21825,2024-04-15 21:03:47.691042,15291,2024-04-17 14:06:59.574453,방문,매입임대,일반
21826,2025-01-08 07:46:59.932925,15292,2025-01-19 09:08:12.094159,모바일,매입임대,일반
21827,2025-03-04 03:26:27.297823,15293,2025-03-05 15:01:16.233625,우편,행복주택,신혼부부
21828,2023-12-21 08:36:46.142206,15294,2023-12-28 21:49:07.672002,인터넷,매입임대,신혼부부
21829,2024-09-25 17:48:18.925032,15295,2024-09-26 21:35:01.143440,우편,매입임대,일반
21830,2024-02-07 15:38:07.806722,15296,2024-02-07 18:14:29.114166,모바일,분양,청년
21832,2025-04-19 23:47:17.116306,15297,2025-04-22 23:48:01.411079,우편,전세,일반
21833,2024-01-13 04:21:46.805215,15298,2024-01-14 13:53:41.120649,인터넷,전세,신혼부부
21834,2024-09-04 15:27:42.530692,15299,2024-09-05 05:37:37.710143,모바일,분양,신혼부부
21835,2024-08-06 07:46:24.866257,15300,2024-08-07 22:37:15.893195,인터넷,임대,신혼부부
21838,2024-05-24 00:36:04.735744,15301,2024-05-30 10:26:43.943478,우편,매입임대,신혼부부
21839,2025-01-11 16:58:03.683322,15302,2025-01-11 21:14:37.049577,인터넷,전세,무주택자
21840,2025-08-23 06:56:32.285759,15303,2025-08-30 03:58:14.099017,방문,매입임대,일반
21841,2024-06-22 05:22:14.418199,15304,2024-06-27 11:59:25.526175,방문,매입임대,신혼부부
21842,2024-03-04 20:17:01.989479,15305,2024-03-06 04:05:42.041672,모바일,전세,청년
21843,2024-03-05 07:15:26.356088,15306,2024-03-05 07:51:30.537511,우편,매입임대,청년
21844,2024-10-11 23:52:44.726246,15307,2024-10-13 08:44:58.649866,모바일,분양,청년
21846,2025-03-01 21:12:12.739465,15308,2025-03-02 05:54:54.696230,모바일,임대,고령자
21847,2024-05-05 12:22:26.690695,15309,2024-05-05 14:15:08.858723,모바일,임대,청년
21849,2024-05-23 00:28:26.486064,15310,2024-05-23 15:12:45.171923,모바일,분양,신혼부부
21851,2024-05-18 17:38:57.079559,15311,2024-05-23 18:19:09.445759,인터넷,임대,고령자
21852,2025-07-18 05:13:48.382429,15312,2025-07-18 05:41:58.278664,우편,임대,고령자
21853,2024-03-12 16:14:10.066070,15313,2024-03-13 05:56:46.532225,방문,임대,청년
21855,2024-07-07 11:40:03.556042,15314,2024-07-07 13:23:43.179208,방문,매입임대,고령자
21856,2025-03-14 09:39:50.121942,15315,2025-03-15 22:22:49.353725,우편,전세,고령자
21857,2024-01-19 15:15:21.666681,15316,2024-01-26 07:17:39.689668,우편,전세,신혼부부
21858,2025-08-13 20:27:59.654734,15317,2025-08-17 10:37:05.534385,인터넷,매입임대,일반
21860,2024-09-21 09:02:22.226798,15318,2024-09-21 19:53:35.297175,우편,행복주택,일반
21861,2024-03-03 10:25:39.914216,15319,2024-03-11 13:23:54.507809,인터넷,분양,일반
21862,2025-08-16 06:08:35.671161,15320,2025-08-16 12:29:45.080478,인터넷,전세,고령자
21863,2024-10-07 22:47:11.833409,15321,2024-10-09 19:40:16.913058,모바일,매입임대,무주택자
21864,2024-05-03 07:21:26.689163,15322,2024-05-12 15:15:35.837472,우편,분양,일반
21866,2024-12-08 14:06:10.644332,15323,2024-12-13 05:28:25.651772,방문,전세,고령자
21867,2024-05-26 02:11:46.887475,15324,2024-06-09 00:53:08.611169,모바일,분양,일반
21868,2024-06-16 15:23:33.556996,15325,2024-06-16 15:56:21.983712,우편,전세,무주택자
21870,2025-09-28 19:31:59.127115,15326,2025-09-29 16:46:59.797852,우편,분양,고령자
21871,2024-10-19 13:55:24.469034,15327,2024-10-20 15:01:24.866914,우편,분양,일반
21873,2025-12-10 15:07:48.365037,15328,2025-12-12 02:10:09.381189,방문,분양,고령자
21874,2025-07-25 16:36:43.900155,15329,2025-08-01 01:03:10.626820,모바일,행복주택,일반
21876,2025-03-18 15:02:21.906475,15330,2025-03-20 20:38:56.099201,모바일,전세,고령자
21878,2024-03-06 04:20:49.317124,15331,2024-03-07 04:09:33.688510,모바일,행복주택,일반
21879,2024-08-02 23:24:48.606650,15332,2024-08-11 05:32:55.166710,우편,분양,청년
21880,2025-09-17 16:20:08.439284,15333,2025-09-20 07:22:12.221578,우편,분양,신혼부부
21881,2024-07-11 06:37:27.976064,15334,2024-07-11 08:30:10.723801,우편,전세,고령자
21882,2024-07-14 18:57:01.213116,15335,2024-07-17 12:28:13.097269,방문,임대,일반
21883,2025-07-19 02:17:00.224346,15336,2025-07-26 02:53:01.484598,방문,매입임대,일반
21884,2024-06-09 17:34:20.257883,15337,2024-06-09 17:45:21.289222,방문,행복주택,무주택자
21885,2025-06-16 14:19:23.415835,15338,2025-06-17 06:24:43.850011,인터넷,분양,신혼부부
21886,2024-09-02 17:23:47.068998,15339,2024-09-02 17:27:01.736154,모바일,행복주택,고령자
21887,2024-07-21 03:28:42.862573,15340,2024-07-25 10:20:16.925393,모바일,임대,일반
21888,2025-02-20 19:25:55.913360,15341,2025-02-23 08:13:45.941665,인터넷,전세,신혼부부
21889,2025-02-24 04:53:05.526497,15342,2025-03-08 18:13:27.875306,방문,매입임대,일반
21890,2025-05-27 23:23:52.016107,15343,2025-05-28 01:34:51.148917,우편,분양,무주택자
21891,2024-10-26 15:38:10.500355,15344,2024-10-27 21:37:01.734205,방문,전세,무주택자
21895,2025-02-25 01:47:47.424876,15345,2025-03-10 20:52:19.863614,우편,행복주택,고령자
21896,2023-12-31 20:47:45.583441,15346,2024-01-01 01:20:48.466813,모바일,전세,일반
21897,2025-11-04 17:32:03.308182,15347,2025-11-07 16:46:41.653310,우편,행복주택,무주택자
21898,2025-03-13 05:54:01.193175,15348,2025-03-14 14:21:40.002469,인터넷,분양,신혼부부
21899,2025-07-29 11:59:24.734444,15349,2025-07-30 22:14:55.527046,모바일,분양,청년
21901,2024-07-20 17:45:02.266201,15350,2024-07-25 02:42:57.385709,모바일,매입임대,청년
21907,2024-08-15 03:38:30.971473,15351,2024-08-18 12:33:54.219832,방문,매입임대,신혼부부
21908,2024-02-17 15:30:47.410186,15352,2024-03-02 22:21:28.833982,우편,전세,무주택자
21909,2024-11-23 08:44:58.439893,15353,2024-11-24 19:11:30.676988,방문,전세,고령자
21911,2025-09-14 01:50:10.254707,15354,2025-09-24 23:56:58.099388,우편,전세,일반
21912,2025-03-24 04:42:41.572158,15355,2025-03-28 08:29:56.150873,모바일,임대,청년
