announcement_id,created_at,region_id,region_name
28495,2024-11-29 06:59:57.695581,57070,지방
28495,2024-11-26 00:30:24.759934,57071,전국
28495,2024-11-28 15:54:21.100778,57072,인천
28496,2023-12-05 18:01:41.324711,57073,전국
28496,2023-12-02 09:35:30.413136,57074,특정지역
28497,2024-09-29 22:58:46.224507,57075,수도권
28497,2024-10-04 12:56:08.631649,57076,전국
28497,2024-10-04 23:51:10.157736,57077,대구
28498,2025-05-31 21:48:19.677563,57078,서울
28498,2025-06-05 22:12:24.494781,57079,특정지역
28499,2024-09-12 20:41:19.599475,57080,지방
28499,2024-09-10 04:50:59.297544,57081,수도권
28499,2024-09-13 20:14:52.847315,57082,서울
28500,2025-08-18 11:50:39.445033,57083,지방
28501,2024-09-30 12:25:00.656004,57084,지방
28501,2024-09-25 14:02:27.220866,57085,전국
28501,2024-09-09 14:03:08.008817,57086,인천
28502,2025-05-24 02:16:56.933498,57087,지방
28502,2025-05-29 02:53:16.386420,57088,수도권
28503,2025-03-03 17:28:51.559700,57089,수도권
28503,2025-03-03 11:38:34.979141,57090,전국
28503,2025-03-03 18:54:54.859845,57091,서울
28504,2025-02-12 05:43:28.076158,57092,수도권
28505,2024-04-03 20:02:24.411218,57093,수도권
28505,2024-04-01 17:08:23.780876,57094,전국
28505,2024-03-25 18:29:42.126647,57095,부산
28506,2025-05-21 22:43:56.200607,57096,지방
28506,2025-05-21 05:57:55.269279,57097,특정지역
28507,2024-04-05 18:42:28.994651,57098,전국
28507,2024-04-01 04:09:58.686530,57099,인천
28507,2024-04-05 15:15:27.626654,57100,특정지역
28508,2024-02-26 17:05:15.630302,57101,수도권
28508,2024-02-26 20:56:29.819893,57102,전국
28509,2025-02-22 17:26:08.730314,57103,전국
28510,2024-07-05 13:53:16.718061,57104,지방
28510,2024-07-03 23:35:11.531879,57105,전국
28511,2024-01-13 14:40:00.524503,57106,대구
28512,2024-05-10 17:06:57.194927,57107,전국
28512,2024-05-09 23:45:29.427840,57108,특정지역
28513,2024-04-20 17:51:24.966236,57109,특정지역
28514,2025-03-07 21:52:02.820167,57110,수도권
28514,2025-02-28 17:08:55.627032,57111,서울
28515,2024-07-10 11:48:20.036912,57112,지방
28515,2024-07-12 21:18:19.689729,57113,경기
28516,2025-07-07 10:50:43.990257,57114,지방
28516,2025-07-12 23:38:36.159005,57115,전국
28516,2025-07-08 18:25:04.859129,57116,경기
28517,2024-03-17 23:05:57.764253,57117,특정지역
28518,2024-03-21 16:28:17.722421,57118,지방
28519,2024-02-26 05:35:16.744654,57119,지방
28520,2024-01-31 04:17:47.068907,57120,특정지역
28521,2024-09-21 21:29:18.992823,57121,인천
28521,2024-09-30 02:36:39.098511,57122,특정지역
28522,2025-03-08 06:58:42.329796,57123,전국
28523,2024-11-11 14:20:10.047468,57124,지방
28523,2024-11-10 03:34:54.791243,57125,수도권
28524,2025-07-27 02:34:32.369182,57126,수도권
28524,2025-07-24 22:08:54.124985,57127,전국
28524,2025-07-27 14:06:38.172555,57128,특정지역
28525,2025-09-06 00:15:55.848386,57129,지방
28525,2025-09-19 12:35:55.709727,57130,전국
28525,2025-09-15 11:27:06.250193,57131,특정지역
28526,2025-06-11 15:05:54.475147,57132,서울
28527,2024-07-15 14:08:02.713382,57133,특정지역
28528,2024-11-22 21:35:08.420417,57134,지방
28529,2025-01-14 08:12:16.592936,57135,수도권
28529,2025-01-17 21:00:33.349503,57136,경기
28530,2024-09-27 03:23:19.123963,57137,지방
28530,2024-09-25 16:48:02.446790,57138,특정지역
28531,2024-05-28 03:10:30.929365,57139,수도권
28531,2024-05-27 14:17:28.981075,57140,전국
28532,2025-05-20 04:45:24.914110,57141,전국
28533,2023-12-23 15:20:30.286385,57142,수도권
28534,2024-06-07 05:56:59.003494,57143,서울
28535,2024-03-04 19:33:46.379239,57144,전국
28535,2024-03-10 10:11:11.625168,57145,서울
28536,2025-09-15 05:20:07.736581,57146,부산
28536,2025-09-14 19:24:38.828467,57147,전국
28537,2024-05-27 06:30:53.508235,57148,지방
28538,2024-09-02 19:58:51.782146,57149,인천
28539,2023-12-18 11:53:09.908579,57150,서울
28539,2023-12-26 13:36:07.440830,57151,특정지역
28540,2024-04-16 07:15:53.132778,57152,전국
28540,2024-04-10 05:15:00.754017,57153,대구
28541,2024-04-30 08:03:46.915979,57154,수도권
28542,2024-07-03 00:18:28.248787,57155,수도권
28542,2024-06-26 14:22:48.903320,57156,부산
28543,2025-03-30 20:57:31.292841,57157,수도권
28544,2025-05-22 23:35:56.346036,57158,부산
28544,2025-06-03 21:49:53.555144,57159,전국
28545,2024-01-05 09:01:14.986019,57160,수도권
28546,2025-03-24 06:39:23.570536,57161,수도권
28546,2025-03-15 12:51:45.474906,57162,인천
28547,2023-11-24 16:26:41.645444,57163,지방
28547,2023-11-30 18:32:31.998133,57164,전국
28548,2025-06-18 19:01:47.531371,57165,수도권
28548,2025-06-19 14:23:48.858745,57166,특정지역
28549,2025-08-22 10:07:33.064059,57167,지방
28549,2025-09-10 09:18:51.321156,57168,특정지역
28550,2024-06-22 11:44:45.028925,57169,지방
28550,2024-06-23 04:41:32.962193,57170,서울
28551,2024-01-16 17:17:56.518393,57171,전국
28551,2024-01-17 15:37:44.338973,57172,경기
28552,2025-04-20 18:47:20.840278,57173,부산
28552,2025-04-24 22:52:50.184268,57174,수도권
28553,2024-08-31 01:01:14.908188,57175,지방
28553,2024-09-01 06:31:22.312796,57176,수도권
28554,2025-08-06 20:03:28.936221,57177,지방
28554,2025-07-30 22:32:01.919381,57178,전국
28555,2023-12-06 02:32:51.231136,57179,지방
28555,2023-12-10 15:02:01.281159,57180,수도권
28555,2023-12-17 03:11:32.802429,57181,대구
28556,2024-02-09 11:22:27.324369,57182,지방
28556,2024-02-09 09:06:23.405931,57183,전국
28556,2024-02-09 09:38:07.572547,57184,특정지역
28557,2025-08-25 09:26:53.523407,57185,경기
28558,2024-11-06 03:57:12.450170,57186,수도권
28559,2025-04-12 06:54:26.711836,57187,경기
28559,2025-04-15 09:18:56.100158,57188,특정지역
28560,2024-04-02 23:33:09.146234,57189,지방
28561,2024-06-20 09:43:16.061851,57190,지방
28561,2024-06-13 09:13:30.421514,57191,전국
28561,2024-06-22 07:29:40.700856,57192,특정지역
28562,2025-02-06 11:34:24.971582,57193,수도권
28563,2023-11-30 15:34:46.436296,57194,인천
28564,2025-10-24 09:43:26.518745,57195,지방
28564,2025-10-21 11:08:14.443634,57196,특정지역
28565,2024-08-31 04:14:11.936878,57197,지방
28565,2024-08-22 20:45:16.735831,57198,인천
28565,2024-09-01 07:46:40.133784,57199,특정지역
28566,2025-09-11 09:19:30.408863,57200,서울
28566,2025-09-03 18:13:35.629679,57201,특정지역
28567,2024-09-06 15:32:09.100914,57202,지방
28567,2024-09-06 15:24:57.133992,57203,전국
28568,2025-05-06 12:25:21.161827,57204,지방
28568,2025-05-24 09:35:09.109447,57205,수도권
28569,2024-06-17 03:16:07.385749,57206,전국
28570,2024-07-03 06:23:51.585886,57207,수도권
28570,2024-07-08 15:41:48.668776,57208,특정지역
28571,2025-08-29 06:28:28.541923,57209,지방
28571,2025-09-13 09:29:07.104364,57210,수도권
28572,2024-06-17 20:15:05.034676,57211,전국
28572,2024-06-12 19:25:47.863788,57212,특정지역
28573,2024-10-24 17:45:31.536267,57213,수도권
28573,2024-10-22 09:07:16.303838,57214,전국
28573,2024-10-24 08:28:18.777124,57215,특정지역
28574,2025-07-12 18:10:58.497729,57216,수도권
28574,2025-07-13 11:26:25.207151,57217,서울
28574,2025-07-09 15:40:07.636704,57218,특정지역
28575,2025-01-14 22:07:45.720921,57219,지방
28575,2025-01-19 16:52:28.475230,57220,서울
28575,2025-01-22 14:45:11.651726,57221,특정지역
28576,2024-05-25 21:51:15.496738,57222,수도권
28577,2024-11-11 01:14:00.604877,57223,전국
28578,2024-08-04 17:20:40.159121,57224,지방
28578,2024-08-14 18:50:09.439398,57225,전국
28579,2025-01-07 07:00:49.026681,57226,수도권
28579,2025-01-03 01:04:34.084550,57227,전국
28579,2025-01-02 16:01:11.778892,57228,특정지역
28580,2024-01-21 10:36:32.220008,57229,전국
28581,2025-07-22 23:10:27.314791,57230,지방
28581,2025-08-02 14:09:40.175525,57231,대구
28581,2025-07-18 00:45:45.665242,57232,특정지역
28582,2024-11-14 23:27:32.409815,57233,수도권
28582,2024-11-15 01:54:09.609803,57234,전국
28582,2024-11-27 06:41:33.830767,57235,서울
28583,2025-07-05 19:11:55.615725,57236,전국
28583,2025-07-04 12:45:10.995757,57237,경기
28584,2025-10-25 16:23:37.194742,57238,지방
28585,2025-11-26 14:56:34.675706,57239,수도권
28586,2025-05-31 16:36:55.268152,57240,수도권
28587,2024-12-02 01:30:50.121390,57241,서울
28588,2024-03-23 10:26:43.318299,57242,수도권
28589,2025-11-20 20:20:52.138454,57243,특정지역
28589,2025-11-19 05:35:03.216180,57244,대구
28590,2025-01-19 16:03:09.164806,57245,수도권
28590,2025-01-17 20:26:07.158601,57246,특정지역
28591,2024-02-06 12:26:01.009174,57247,지방
28591,2024-02-13 11:56:35.142451,57248,특정지역
28592,2024-03-23 02:38:02.013356,57249,경기
28592,2024-03-29 12:05:16.165697,57250,특정지역
28593,2025-08-09 17:18:54.552406,57251,전국
28593,2025-08-07 17:19:14.299469,57252,서울
28594,2025-10-14 06:09:53.060271,57253,수도권
28594,2025-10-15 05:06:40.196077,57254,전국
28594,2025-10-04 16:57:44.279169,57255,특정지역
28595,2024-01-05 18:15:19.899499,57256,인천
28595,2024-01-05 12:46:32.658528,57257,특정지역
28596,2024-06-26 06:16:44.504736,57258,지방
28597,2025-08-09 10:08:03.731402,57259,지방
28598,2025-04-05 16:25:28.632793,57260,수도권
28599,2025-03-03 06:39:16.843913,57261,지방
28599,2025-03-05 21:47:59.826474,57262,전국
28599,2025-03-05 12:46:02.338645,57263,서울
28600,2024-04-28 04:21:19.098295,57264,전국
28601,2025-06-18 10:30:51.326826,57265,특정지역
28602,2025-10-26 22:00:24.400448,57266,지방
28602,2025-10-20 16:48:31.205604,57267,대구
28602,2025-10-03 21:24:30.376559,57268,특정지역
28603,2024-07-29 19:47:55.526869,57269,수도권
28604,2024-04-03 22:33:10.163773,57270,지방
28604,2024-04-12 02:59:04.564986,57271,특정지역
28605,2025-01-23 07:34:24.118288,57272,지방
28605,2025-01-24 07:02:41.270531,57273,전국
28605,2025-01-18 06:48:10.244666,57274,특정지역
28606,2024-02-16 20:52:57.519324,57275,수도권
28606,2024-02-15 15:32:44.285612,57276,특정지역
28606,2024-02-29 08:44:33.086094,57277,대구
28607,2024-02-06 09:46:55.819623,57278,수도권
28607,2024-02-04 17:48:21.027337,57279,경기
28607,2024-02-02 23:24:14.425854,57280,특정지역
28608,2025-03-21 05:31:54.303489,57281,수도권
28608,2025-03-24 02:01:25.033962,57282,전국
28608,2025-03-24 01:43:52.142787,57283,대구
28609,2024-03-22 10:02:58.263165,57284,경기
28610,2025-10-14 06:51:10.080319,57285,수도권
28610,2025-10-10 10:34:02.459809,57286,전국
28610,2025-10-02 03:53:27.409227,57287,특정지역
28611,2025-05-29 17:46:41.126589,57288,인천
28612,2023-12-07 01:20:47.049551,57289,부산
28612,2023-12-03 21:15:40.693615,57290,전국
28613,2025-11-18 00:16:24.023525,57291,지방
28613,2025-11-17 09:58:53.550022,57292,수도권
28613,2025-11-17 19:11:48.719991,57293,전국
28614,2025-06-28 08:02:43.632929,57294,수도권
28614,2025-06-30 08:35:44.444755,57295,경기
28615,2024-04-02 22:38:23.413685,57296,전국
28616,2025-02-17 08:15:21.784596,57297,지방
28616,2025-02-16 15:32:42.319378,57298,특정지역
28617,2024-06-30 03:01:22.753095,57299,전국
28618,2025-04-28 16:35:24.501147,57300,수도권
28618,2025-04-23 03:38:56.828222,57301,특정지역
28619,2024-12-09 00:11:04.420540,57302,전국
28620,2024-05-08 23:51:53.041279,57303,서울
28621,2025-04-01 16:56:53.988523,57304,지방
28621,2025-03-24 02:05:11.876362,57305,전국
28621,2025-03-24 03:36:09.787898,57306,인천
28622,2024-02-26 01:09:57.282523,57307,지방
28623,2024-04-06 10:04:14.110220,57308,경기
28623,2024-04-05 13:56:23.104342,57309,특정지역
28624,2024-05-03 05:49:53.278844,57310,수도권
28624,2024-05-05 23:51:12.384229,57311,전국
28625,2024-09-24 17:39:49.628706,57312,지방
28626,2024-07-25 15:55:06.296625,57313,특정지역
28627,2024-07-07 05:24:29.500474,57314,지방
28627,2024-07-08 21:23:30.371160,57315,특정지역
28628,2024-02-14 21:34:26.308598,57316,전국
28628,2024-03-03 13:58:07.671800,57317,대구
28629,2024-01-28 16:31:40.535527,57318,지방
28629,2024-01-29 03:14:20.662236,57319,수도권
28630,2025-10-20 03:15:24.999727,57320,전국
28631,2025-03-11 12:17:46.623507,57321,전국
28631,2025-03-12 03:21:36.874361,57322,대구
28631,2025-03-11 12:33:48.162395,57323,특정지역
28632,2024-09-15 10:01:33.871214,57324,특정지역
28633,2025-01-19 13:33:35.301780,57325,지방
28633,2025-01-13 23:00:53.516688,57326,전국
28633,2025-01-20 22:26:28.083174,57327,대구
28634,2024-04-19 11:55:32.700257,57328,수도권
28634,2024-04-09 05:29:56.321659,57329,전국
28635,2024-05-26 21:29:06.253767,57330,지방
28635,2024-05-25 00:26:01.444291,57331,전국
28635,2024-05-28 18:24:06.698493,57332,경기
28636,2025-09-10 05:23:45.647102,57333,수도권
28636,2025-09-11 17:39:04.878038,57334,전국
28636,2025-09-13 09:10:49.176068,57335,서울
28637,2025-11-30 14:57:32.739164,57336,전국
28637,2025-11-29 11:12:27.467053,57337,대구
28638,2025-09-25 21:43:44.357880,57338,지방
28638,2025-09-28 06:45:02.426358,57339,부산
28638,2025-10-04 19:03:18.570753,57340,특정지역
28639,2024-05-24 18:05:32.413084,57341,지방
28639,2024-05-23 01:20:22.354708,57342,수도권
28640,2024-07-30 17:12:25.180356,57343,전국
28640,2024-08-09 16:45:31.353992,57344,특정지역
28641,2024-04-22 14:08:42.105796,57345,특정지역
28642,2024-06-01 01:43:33.151254,57346,지방
28642,2024-05-24 23:13:31.746304,57347,전국
28643,2025-09-23 11:29:06.180591,57348,수도권
28643,2025-09-25 19:32:10.022802,57349,인천
28643,2025-10-06 02:22:51.984671,57350,특정지역
28644,2025-07-12 05:53:57.530358,57351,지방
28644,2025-07-12 05:44:40.488937,57352,수도권
28645,2024-03-13 08:19:55.281394,57353,수도권
28645,2024-02-29 15:44:10.170741,57354,인천
28645,2024-02-28 01:44:38.872749,57355,특정지역
28646,2025-02-01 07:07:07.613591,57356,지방
28647,2025-02-05 10:41:31.277046,57357,수도권
28647,2025-01-30 00:22:22.173294,57358,전국
28647,2025-02-05 17:09:09.063443,57359,경기
28648,2024-06-30 20:20:49.692122,57360,전국
28648,2024-07-05 12:26:31.289946,57361,서울
28648,2024-06-20 12:25:50.944742,57362,특정지역
28649,2025-07-03 18:52:05.023089,57363,수도권
28649,2025-06-23 22:57:41.181118,57364,서울
28650,2025-06-15 06:40:00.600406,57365,지방
28650,2025-06-25 13:25:30.891081,57366,전국
28650,2025-06-16 14:07:46.355829,57367,특정지역
28651,2024-10-27 13:29:44.912633,57368,전국
28651,2024-10-23 06:49:35.035313,57369,인천
28651,2024-10-29 17:07:56.378715,57370,특정지역
28652,2024-11-12 18:08:21.193352,57371,수도권
28652,2024-12-05 14:56:25.333554,57372,부산
28652,2024-11-12 04:40:53.437094,57373,전국
28653,2025-07-10 08:31:34.168587,57374,수도권
28653,2025-07-12 16:35:36.690545,57375,부산
28654,2024-07-13 13:50:27.049229,57376,수도권
28654,2024-07-12 16:00:10.445090,57377,전국
28655,2024-12-26 21:41:15.615475,57378,전국
28655,2024-12-30 10:59:47.734937,57379,특정지역
28656,2025-11-05 02:02:27.092124,57380,지방
28656,2025-11-12 03:15:06.555813,57381,전국
28656,2025-11-26 01:45:22.049030,57382,인천
28657,2024-10-19 04:05:39.823646,57383,지방
28658,2024-12-23 14:27:00.400021,57384,전국
28658,2024-12-17 22:52:36.620464,57385,특정지역
28659,2024-04-04 05:26:41.583413,57386,지방
28659,2024-04-15 13:29:50.447515,57387,경기
28660,2024-07-12 11:13:06.592341,57388,지방
28661,2024-10-05 03:21:21.079965,57389,전국
28662,2025-01-08 08:25:04.586142,57390,특정지역
28663,2025-12-05 02:05:33.617139,57391,전국
28664,2024-10-14 13:12:23.416902,57392,수도권
28664,2024-10-11 21:57:57.616095,57393,서울
28665,2024-11-05 01:24:08.276537,57394,지방
28665,2024-11-05 12:29:06.986609,57395,경기
28666,2024-02-04 13:36:38.706220,57396,수도권
28666,2024-02-08 04:38:29.791435,57397,특정지역
28667,2025-08-10 12:32:58.210988,57398,수도권
28667,2025-08-15 09:53:40.420579,57399,경기
28667,2025-08-08 15:03:27.806844,57400,특정지역
28668,2025-07-15 22:52:21.880779,57401,지방
28668,2025-07-15 05:03:29.854731,57402,전국
28669,2025-01-15 13:12:04.601213,57403,수도권
28669,2025-01-21 09:51:29.664352,57404,전국
28670,2025-07-04 00:45:08.002976,57405,지방
28671,2024-07-16 10:54:12.200572,57406,지방
28672,2025-01-21 14:25:59.285537,57407,지방
28672,2025-01-25 10:35:39.835245,57408,수도권
28672,2025-02-01 07:42:25.769549,57409,전국
28673,2024-01-21 07:14:32.637522,57410,수도권
28673,2024-01-20 22:36:10.156530,57411,특정지역
28674,2025-12-10 21:14:11.857443,57412,지방
28674,2025-12-11 03:54:21.414441,57413,전국
28674,2025-12-10 19:40:04.955457,57414,특정지역
28675,2025-05-22 12:17:17.783950,57415,지방
28675,2025-05-23 01:35:45.925335,57416,수도권
28675,2025-05-25 07:28:04.279367,57417,전국
28676,2025-07-21 14:05:54.216693,57418,특정지역
28677,2025-08-19 15:19:42.999418,57419,전국
28678,2024-05-23 17:26:33.377511,57420,수도권
28678,2024-05-28 04:24:27.770196,57421,경기
28678,2024-05-26 06:47:28.051585,57422,특정지역
28679,2025-07-16 22:53:52.136792,57423,대구
28680,2024-05-27 08:35:57.044983,57424,지방
28680,2024-05-26 07:16:05.565346,57425,전국
28680,2024-05-18 07:27:05.868168,57426,특정지역
28681,2025-05-06 15:40:20.347643,57427,지방
28681,2025-05-05 20:05:52.155434,57428,인천
28681,2025-05-01 17:05:29.612943,57429,특정지역
28682,2024-09-11 23:42:14.665023,57430,지방
28682,2024-09-14 00:38:22.894108,57431,수도권
28682,2024-09-13 05:16:24.661189,57432,특정지역
28683,2025-07-18 02:31:07.487718,57433,특정지역
28684,2025-05-29 09:56:09.082328,57434,지방
28684,2025-06-04 03:53:36.552663,57435,수도권
28684,2025-06-01 14:01:49.274951,57436,경기
28685,2024-01-11 17:22:57.441260,57437,수도권
28685,2024-01-19 15:32:52.232021,57438,인천
28686,2025-03-29 22:13:34.138648,57439,지방
28686,2025-03-21 23:42:23.116388,57440,전국
28686,2025-04-04 05:43:22.662270,57441,대구
28687,2024-07-08 22:59:20.184134,57442,지방
28687,2024-06-19 18:26:58.180025,57443,수도권
28687,2024-06-26 10:59:51.786274,57444,특정지역
28688,2025-08-04 03:04:58.700404,57445,지방
28688,2025-08-03 09:45:16.035345,57446,수도권
28688,2025-07-26 16:02:59.716993,57447,전국
28689,2025-11-09 20:28:28.697969,57448,지방
28689,2025-10-28 05:58:42.866378,57449,특정지역
28690,2025-03-18 00:09:34.737834,57450,지방
28690,2025-03-21 13:09:23.485126,57451,수도권
28690,2025-04-02 02:09:25.536239,57452,부산
28691,2024-05-25 19:03:24.646367,57453,특정지역
28692,2024-07-12 06:34:44.696852,57454,전국
28692,2024-07-09 00:12:28.699675,57455,특정지역
28693,2025-06-04 21:25:25.828633,57456,전국
28694,2025-12-16 06:34:05.118082,57457,지방
28694,2025-12-31 12:38:11.351507,57458,수도권
28694,2025-12-10 05:47:31.919630,57459,전국
28695,2024-06-21 17:26:57.060058,57460,수도권
28695,2024-07-04 11:32:52.818082,57461,전국
28695,2024-07-04 18:10:01.225280,57462,서울
28696,2024-02-12 14:50:38.171767,57463,수도권
28696,2024-02-13 11:44:57.112665,57464,서울
28697,2024-02-02 10:54:44.869719,57465,지방
28697,2024-02-01 11:19:09.152072,57466,부산
28697,2024-01-20 22:35:34.353122,57467,특정지역
28698,2024-09-05 09:11:42.235113,57468,대구
28699,2024-12-09 10:03:16.103741,57469,지방
28699,2024-12-07 01:31:35.248583,57470,인천
28699,2024-12-02 23:51:51.346584,57471,특정지역
28700,2024-10-22 03:47:35.492370,57472,전국
28700,2024-10-22 03:07:26.735306,57473,특정지역
28701,2025-06-18 15:57:49.225434,57474,전국
28701,2025-06-25 21:59:52.852619,57475,경기
28701,2025-06-19 01:52:34.845665,57476,특정지역
28702,2024-08-12 19:20:16.091422,57477,전국
28702,2024-08-09 18:24:13.818246,57478,특정지역
28702,2024-08-09 14:39:26.340029,57479,대구
28703,2025-09-11 18:36:12.930000,57480,경기
28704,2024-03-11 14:12:48.803930,57481,지방
28704,2024-03-11 10:29:39.731095,57482,대구
28705,2025-04-26 20:54:20.257655,57483,지방
28705,2025-04-27 09:18:55.655024,57484,인천
28705,2025-04-27 01:53:05.215941,57485,특정지역
28706,2025-07-25 05:46:43.737996,57486,특정지역
28707,2024-01-01 20:18:34.251467,57487,부산
28708,2025-02-02 22:47:32.472721,57488,지방
28708,2025-02-05 19:36:31.859558,57489,전국
28708,2025-02-18 08:56:54.383006,57490,특정지역
28709,2024-05-03 12:16:18.460682,57491,수도권
28710,2024-11-15 16:46:16.157565,57492,수도권
28710,2024-11-14 17:40:01.197483,57493,전국
28710,2024-11-13 20:41:44.391943,57494,특정지역
28711,2024-11-15 20:16:37.428833,57495,수도권
28711,2024-11-23 08:26:41.001085,57496,특정지역
28711,2024-11-18 17:35:15.758941,57497,대구
28712,2024-05-11 10:57:53.927757,57498,특정지역
28713,2024-12-24 09:33:45.478676,57499,지방
28713,2024-12-25 18:15:17.197628,57500,수도권
28713,2024-12-25 09:47:30.735843,57501,특정지역
28714,2024-08-10 06:46:36.933573,57502,전국
28715,2023-12-18 12:40:08.523186,57503,지방
28716,2025-05-25 13:18:52.054565,57504,부산
28716,2025-06-04 06:04:00.374828,57505,전국
28716,2025-05-16 16:32:07.030410,57506,특정지역
28717,2025-04-18 09:23:50.095058,57507,수도권
28717,2025-04-27 10:44:50.500788,57508,대구
28717,2025-04-19 01:09:54.407897,57509,특정지역
28718,2025-03-02 07:55:35.347294,57510,지방
28718,2025-02-26 21:56:06.354285,57511,수도권
28719,2025-05-28 16:49:14.591284,57512,지방
28719,2025-05-27 14:49:29.759370,57513,전국
28719,2025-06-05 02:27:11.157102,57514,인천
28720,2024-09-24 20:15:14.584321,57515,전국
28721,2023-12-24 20:29:40.752077,57516,지방
28721,2023-12-23 12:32:12.522999,57517,전국
28722,2024-12-19 13:07:42.832528,57518,지방
28722,2024-12-22 22:28:02.872275,57519,전국
28722,2024-12-22 09:51:46.929472,57520,인천
28723,2024-03-24 20:52:57.755246,57521,지방
28723,2024-03-22 07:00:29.389264,57522,수도권
28724,2025-10-11 04:51:29.816279,57523,지방
28724,2025-10-11 01:27:18.322914,57524,수도권
28724,2025-09-27 19:19:20.253648,57525,특정지역
28725,2025-11-16 20:57:52.927536,57526,지방
28725,2025-11-16 04:39:29.168542,57527,전국
28725,2025-11-16 11:38:28.455093,57528,특정지역
28726,2024-04-20 18:15:59.981430,57529,전국
28726,2024-04-14 06:28:01.099462,57530,특정지역
28727,2025-06-10 00:28:35.726521,57531,부산
28728,2024-11-08 07:34:01.158219,57532,서울
28729,2025-09-10 21:36:35.509636,57533,지방
28729,2025-09-14 18:46:33.107655,57534,수도권
28729,2025-09-11 05:36:27.965157,57535,대구
28730,2025-06-05 10:25:21.185495,57536,수도권
28730,2025-06-29 08:23:35.347906,57537,대구
28731,2023-12-31 17:17:54.720683,57538,지방
28732,2025-03-18 23:37:14.767871,57539,전국
28733,2025-02-25 20:30:32.659173,57540,수도권
28733,2025-02-20 05:46:50.361563,57541,특정지역
28734,2024-03-07 17:32:02.752312,57542,전국
28735,2025-02-13 16:13:31.220807,57543,특정지역
28736,2024-06-21 00:28:55.089455,57544,지방
28736,2024-06-21 04:31:48.100875,57545,부산
28736,2024-06-21 03:31:32.821219,57546,특정지역
28737,2025-09-18 20:02:55.695012,57547,특정지역
28738,2024-12-14 03:46:04.433318,57548,특정지역
28739,2025-10-13 18:26:07.902538,57549,수도권
28740,2025-12-10 11:57:19.507191,57550,지방
28740,2025-12-09 03:11:32.055383,57551,전국
28740,2025-12-11 19:26:40.864069,57552,특정지역
28741,2025-08-09 13:29:53.252474,57553,수도권
28742,2025-10-18 00:31:20.974678,57554,특정지역
28743,2025-06-09 23:25:49.958277,57555,수도권
28743,2025-06-10 15:42:18.185688,57556,전국
28743,2025-06-11 07:59:01.487542,57557,특정지역
28744,2024-04-01 15:43:06.420110,57558,수도권
28745,2025-04-08 14:07:49.909413,57559,전국
28746,2025-02-22 09:53:52.145566,57560,수도권
28747,2024-12-08 06:33:22.375753,57561,수도권
28747,2024-12-06 11:29:19.701811,57562,전국
28748,2025-08-29 12:40:54.074030,57563,수도권
28748,2025-08-28 00:24:45.730509,57564,전국
28748,2025-08-26 20:02:56.608943,57565,인천
28749,2024-06-18 20:20:24.756228,57566,전국
28749,2024-06-10 14:14:40.963021,57567,경기
28749,2024-06-11 07:47:58.029370,57568,특정지역
28750,2025-01-27 19:09:05.363770,57569,지방
28750,2025-02-21 03:28:48.702615,57570,대구
28750,2025-02-17 11:50:53.927562,57571,특정지역
28751,2024-01-24 18:31:49.773178,57572,전국
28751,2024-01-23 22:50:17.470089,57573,서울
28752,2025-02-25 04:56:25.897589,57574,지방
28752,2025-02-17 23:52:26.289775,57575,특정지역
28753,2025-09-21 17:01:52.821764,57576,지방
28754,2024-04-02 05:39:07.104055,57577,지방
28754,2024-04-07 11:45:33.994407,57578,전국
28755,2025-02-21 08:21:51.006826,57579,지방
28755,2025-02-19 04:10:32.154098,57580,특정지역
28756,2025-02-15 09:35:28.055102,57581,지방
28757,2024-06-05 07:51:09.509741,57582,수도권
28758,2025-06-04 15:27:26.376471,57583,특정지역
28759,2024-02-22 07:31:11.875668,57584,지방
28760,2024-09-19 13:55:16.615766,57585,전국
28761,2024-04-25 09:12:29.725492,57586,지방
28761,2024-04-27 22:36:32.802548,57587,수도권
28761,2024-04-28 20:01:04.840917,57588,특정지역
28762,2025-04-21 19:13:58.205994,57589,전국
28762,2025-04-09 08:42:17.602787,57590,서울
28762,2025-04-23 10:29:53.840214,57591,특정지역
28763,2024-03-05 21:17:05.716967,57592,지방
28763,2024-03-05 15:09:58.948524,57593,전국
28763,2024-02-29 23:10:15.679137,57594,특정지역
28764,2024-08-13 18:26:41.068570,57595,전국
28764,2024-08-04 09:27:18.179988,57596,특정지역
28765,2025-02-21 20:31:37.593739,57597,지방
28766,2024-07-09 08:16:26.470327,57598,수도권
28766,2024-07-03 06:05:53.562033,57599,특정지역
28767,2024-09-10 19:48:31.914724,57600,전국
28767,2024-09-10 17:59:44.840362,57601,경기
28768,2024-08-20 17:50:36.053058,57602,수도권
28769,2024-04-01 18:39:13.394195,57603,인천
28770,2025-09-01 20:36:31.597093,57604,수도권
28770,2025-09-15 06:01:37.222616,57605,인천
28770,2025-09-02 05:35:13.981392,57606,특정지역
28771,2024-06-17 17:09:48.265787,57607,특정지역
28772,2024-12-28 12:06:42.317528,57608,수도권
28772,2024-12-19 07:09:41.631088,57609,특정지역
28773,2024-10-13 17:35:06.511296,57610,수도권
28773,2024-10-25 20:55:56.891303,57611,전국
28774,2024-04-22 13:50:04.444742,57612,지방
28774,2024-04-23 21:41:39.634859,57613,전국
28774,2024-04-25 11:00:39.606704,57614,특정지역
28775,2024-01-22 11:47:13.831955,57615,전국
