announcement_id,created_at,summary_id,updated_at,summary
28382,2024-12-14 05:09:30.105006,19807,2024-12-19 09:45:55.034431,
28384,2023-12-29 03:36:52.877751,19808,2023-12-30 23:25:43.382921,서울 공고 요약 28384
28387,2025-06-28 08:15:19.765720,19809,2025-07-01 12:19:34.296399,서울 공고 요약 28387
28389,2024-06-14 21:32:55.068501,19810,2024-06-15 03:23:03.956559,부산 공고 요약 28389
28390,2024-01-22 02:00:17.055501,19811,2024-01-25 14:04:47.014843,서울 공고 요약 28390
28391,2024-01-19 02:21:23.610410,19812,2024-01-20 12:12:51.872596,인천 공고 요약 28391
28392,2024-10-27 21:55:58.177855,19813,2024-10-29 23:05:33.217038,대구 공고 요약 28392
28393,2025-06-01 06:43:33.155108,19814,2025-06-02 00:14:13.308745,부산 공고 요약 28393
28395,2024-02-27 20:38:06.960384,19815,2024-02-28 01:56:35.321396,서울 공고 요약 28395
28397,2025-02-14 21:38:01.284106,19816,2025-02-21 08:53:49.610727,부산 공고 요약 28397
28401,2024-04-23 03:33:12.168140,19817,2024-04-23 21:18:24.724377,서울 공고 요약 28401
28402,2024-03-30 10:32:04.755847,19818,2024-03-30 11:40:22.492925,
28404,2025-07-15 23:42:03.743396,19819,2025-07-17 09:23:01.860800,서울 공고 요약 28404
28405,2024-07-30 04:10:04.146628,19820,2024-08-01 15:18:33.108741,경기 공고 요약 28405
28406,2025-08-05 07:34:49.659708,19821,2025-08-06 13:14:53.446814,부산 공고 요약 28406
28407,2024-02-20 16:09:17.023176,19822,2024-03-06 11:30:12.721646,부산 공고 요약 28407
28410,2024-01-19 08:51:03.878155,19823,2024-01-28 17:58:25.985040,대구 공고 요약 28410
28411,2024-09-28 12:01:32.921858,19824,2024-09-29 10:46:18.524578,
28413,2025-05-04 07:14:13.954388,19825,2025-05-04 07:16:34.102782,부산 공고 요약 28413
28414,2025-11-11 03:41:06.597189,19826,2025-11-13 22:43:26.810438,서울 공고 요약 28414
28415,2024-04-10 14:44:25.709317,19827,2024-04-13 07:42:38.600408,대구 공고 요약 28415
28416,2025-01-16 14:25:25.916938,19828,2025-01-16 18:46:18.561517,부산 공고 요약 28416
28417,2025-09-15 16:20:19.171907,19829,2025-09-16 06:34:10.630295,경기 공고 요약 28417
28418,2024-05-05 19:14:10.626643,19830,2024-05-05 22:50:09.855289,
28419,2024-12-28 05:03:30.566614,19831,2025-01-05 01:43:34.781098,대구 공고 요약 28419
28420,2025-08-11 19:34:30.378307,19832,2025-08-19 23:47:06.163315,
28421,2024-06-03 00:31:43.910587,19833,2024-06-14 11:22:39.103373,서울 공고 요약 28421
28422,2025-09-22 13:29:11.886637,19834,2025-09-23 14:50:48.886891,
28423,2025-07-26 19:57:50.554829,19835,2025-08-01 18:44:03.933907,인천 공고 요약 28423
28425,2024-01-14 23:11:52.100672,19836,2024-01-17 16:06:26.969523,부산 공고 요약 28425
28428,2024-10-03 13:30:16.402361,19837,2024-10-04 09:10:03.429867,인천 공고 요약 28428
28429,2024-09-03 05:32:05.750706,19838,2024-09-03 09:21:35.092688,대구 공고 요약 28429
28430,2025-01-29 22:34:27.879082,19839,2025-02-10 17:10:27.817967,부산 공고 요약 28430
28431,2025-02-05 00:44:33.887920,19840,2025-02-07 01:55:57.987936,부산 공고 요약 28431
28432,2025-03-13 10:20:42.156265,19841,2025-03-14 06:32:12.987625,부산 공고 요약 28432
28433,2025-10-11 04:46:29.781082,19842,2025-10-11 21:50:33.600208,경기 공고 요약 28433
28434,2025-06-26 21:55:43.170420,19843,2025-06-26 22:50:57.885084,부산 공고 요약 28434
28435,2024-09-26 09:25:26.850802,19844,2024-09-26 22:17:07.841418,
28436,2024-12-28 08:38:50.670136,19845,2024-12-29 21:05:11.671610,서울 공고 요약 28436
28437,2024-03-29 23:44:11.502996,19846,2024-04-03 12:56:45.233240,대구 공고 요약 28437
28438,2024-09-20 00:47:29.172156,19847,2024-09-30 08:41:18.231577,경기 공고 요약 28438
28439,2025-12-13 10:13:20.275834,19848,2025-12-14 04:57:29.776992,
28440,2025-11-05 05:13:21.857368,19849,2025-11-05 10:05:24.248465,서울 공고 요약 28440
28441,2025-06-21 04:01:59.326497,19850,2025-07-02 09:45:05.816722,대구 공고 요약 28441
28442,2024-12-21 06:51:09.564523,19851,2024-12-22 07:18:06.183810,부산 공고 요약 28442
28444,2024-11-25 07:05:40.019080,19852,2024-11-26 19:13:54.663306,서울 공고 요약 28444
28445,2024-11-02 05:52:03.537314,19853,2024-11-02 21:37:30.646398,부산 공고 요약 28445
28446,2024-08-30 14:56:14.148126,19854,2024-08-31 04:35:04.213237,경기 공고 요약 28446
28447,2025-01-04 16:43:18.954697,19855,2025-01-04 17:37:21.346671,대구 공고 요약 28447
28450,2024-07-06 04:23:57.484120,19856,2024-07-15 00:50:20.833939,대구 공고 요약 28450
28452,2025-09-19 01:43:51.315654,19857,2025-09-19 01:53:28.929732,서울 공고 요약 28452
28453,2025-06-28 15:22:42.496449,19858,2025-06-29 05:39:43.523242,부산 공고 요약 28453
28454,2023-12-16 14:51:20.949506,19859,2023-12-21 17:42:25.439166,인천 공고 요약 28454
28455,2024-05-30 14:01:10.417839,19860,2024-06-03 11:46:26.733378,부산 공고 요약 28455
28456,2025-05-14 00:39:33.435778,19861,2025-05-16 17:46:03.948075,대구 공고 요약 28456
28457,2025-02-12 03:20:34.641264,19862,2025-02-15 08:59:10.518598,인천 공고 요약 28457
28458,2025-04-30 00:33:00.882634,19863,2025-05-08 16:57:30.630260,서울 공고 요약 28458
28459,2025-11-25 06:09:20.078533,19864,2025-12-04 04:13:36.505042,부산 공고 요약 28459
28461,2025-01-11 11:31:13.357136,19865,2025-01-11 14:17:39.545673,서울 공고 요약 28461
28462,2024-11-07 07:09:51.582486,19866,2024-11-07 07:49:28.290464,부산 공고 요약 28462
28465,2025-06-25 17:46:45.619794,19867,2025-06-28 08:15:32.417293,경기 공고 요약 28465
28466,2025-04-08 21:34:33.307526,19868,2025-04-10 10:39:38.453693,부산 공고 요약 28466
28467,2024-12-12 06:20:58.253658,19869,2024-12-12 12:49:31.811817,
28470,2025-07-08 22:56:28.788068,19870,2025-07-09 10:24:15.020120,서울 공고 요약 28470
28471,2025-02-24 06:34:23.774725,19871,2025-03-03 14:41:29.216784,서울 공고 요약 28471
28472,2024-08-29 00:02:58.351273,19872,2024-09-15 06:14:08.803669,경기 공고 요약 28472
28473,2025-12-19 16:14:55.655070,19873,2025-12-20 14:35:47.783617,대구 공고 요약 28473
28475,2024-02-15 11:03:00.655514,19874,2024-02-16 06:43:49.209014,대구 공고 요약 28475
28476,2025-01-03 02:55:17.283539,19875,2025-01-03 17:50:56.618090,부산 공고 요약 28476
28478,2024-09-11 22:10:21.632460,19876,2024-09-13 01:16:56.181979,대구 공고 요약 28478
28480,2023-12-30 14:01:06.755381,19877,2024-01-02 08:52:52.880946,서울 공고 요약 28480
28481,2024-09-01 14:10:44.151415,19878,2024-09-03 17:25:16.081710,인천 공고 요약 28481
28482,2025-02-21 06:26:49.337664,19879,2025-02-21 08:29:44.892445,서울 공고 요약 28482
28483,2024-06-26 13:53:25.155331,19880,2024-07-02 14:27:14.012591,대구 공고 요약 28483
28484,2025-11-24 14:18:28.737578,19881,2025-11-28 05:49:07.403157,서울 공고 요약 28484
28488,2024-02-03 02:48:02.101109,19882,2024-02-07 15:44:48.101066,대구 공고 요약 28488
28490,2025-02-26 16:03:19.562375,19883,2025-03-06 04:26:10.884545,대구 공고 요약 28490
28492,2025-04-24 05:36:43.507644,19884,2025-04-29 00:29:47.237693,서울 공고 요약 28492
28494,2025-08-22 01:55:04.957012,19885,2025-09-12 10:16:14.338768,대구 공고 요약 28494
28495,2024-11-25 13:02:38.225262,19886,2024-11-29 15:12:59.767642,인천 공고 요약 28495
28497,2024-09-22 12:32:20.785021,19887,2024-10-01 10:16:30.992618,대구 공고 요약 28497
28501,2024-09-23 14:41:29.326347,19888,2024-09-30 09:31:46.923647,인천 공고 요약 28501
28504,2025-02-11 08:34:21.205990,19889,2025-02-12 15:01:11.355321,인천 공고 요약 28504
28505,2024-03-29 10:48:44.305459,19890,2024-04-01 15:25:16.461572,부산 공고 요약 28505
28506,2025-06-03 18:15:27.761298,19891,2025-06-06 05:04:59.540873,부산 공고 요약 28506
28507,2024-04-04 00:25:26.990717,19892,2024-04-07 22:00:30.839572,인천 공고 요약 28507
28509,2025-02-23 14:56:16.138813,19893,2025-02-24 03:06:42.718380,대구 공고 요약 28509
28510,2024-07-04 08:08:51.574837,19894,2024-07-04 17:02:30.883150,서울 공고 요약 28510
28511,2024-01-13 14:27:54.821396,19895,2024-01-13 16:24:17.828905,
28512,2024-05-09 00:24:17.453466,19896,2024-05-10 00:24:27.301470,
28513,2024-04-23 23:06:51.850175,19897,2024-04-23 23:17:39.296830,
28514,2025-02-28 07:36:57.657956,19898,2025-03-03 18:56:20.700877,서울 공고 요약 28514
28515,2024-07-12 01:43:05.219216,19899,2024-07-19 21:38:47.825211,경기 공고 요약 28515
28516,2025-07-08 04:04:31.035574,19900,2025-07-08 12:50:00.680891,경기 공고 요약 28516
28517,2024-03-04 15:52:11.668319,19901,2024-03-15 07:20:07.110026,부산 공고 요약 28517
28518,2024-03-19 07:09:56.366143,19902,2024-03-24 23:34:53.089384,인천 공고 요약 28518
28520,2024-01-28 16:01:55.687330,19903,2024-01-29 14:58:22.322904,부산 공고 요약 28520
28521,2024-09-25 21:01:06.377567,19904,2024-09-28 14:25:22.618740,인천 공고 요약 28521
28522,2025-03-08 12:18:13.502242,19905,2025-03-09 06:19:37.070812,서울 공고 요약 28522
28523,2024-11-02 19:57:28.185591,19906,2024-11-06 19:59:04.570783,대구 공고 요약 28523
28524,2025-08-01 13:42:25.085548,19907,2025-08-06 02:15:08.351793,대구 공고 요약 28524
28525,2025-09-10 11:01:08.610593,19908,2025-09-15 13:24:55.245036,
28526,2025-06-12 06:08:12.927210,19909,2025-06-12 06:59:23.433594,서울 공고 요약 28526
28527,2024-07-21 13:53:02.377222,19910,2024-07-22 05:34:12.366637,대구 공고 요약 28527
28530,2024-09-26 08:47:44.458232,19911,2024-09-27 18:38:04.458284,부산 공고 요약 28530
28531,2024-06-06 09:51:44.460145,19912,2024-06-06 15:19:24.322897,부산 공고 요약 28531
28532,2025-05-18 07:25:09.444932,19913,2025-05-19 20:34:43.190756,인천 공고 요약 28532
28533,2023-12-30 19:25:50.998433,19914,2024-01-03 22:55:09.383861,경기 공고 요약 28533
28535,2024-02-29 10:20:16.939649,19915,2024-03-14 09:27:44.997892,서울 공고 요약 28535
28536,2025-09-15 00:30:26.144729,19916,2025-09-15 01:55:53.714457,부산 공고 요약 28536
28538,2024-08-26 10:49:31.076611,19917,2024-09-01 11:58:46.454604,인천 공고 요약 28538
28540,2024-04-09 22:04:48.878901,19918,2024-04-13 15:35:56.129734,대구 공고 요약 28540
28541,2024-04-26 03:27:09.130783,19919,2024-05-13 13:34:36.907975,서울 공고 요약 28541
28542,2024-07-01 22:57:36.840695,19920,2024-07-07 21:33:28.803301,부산 공고 요약 28542
28543,2025-03-30 10:04:53.005841,19921,2025-03-31 15:11:57.951378,서울 공고 요약 28543
28544,2025-05-12 19:59:29.148249,19922,2025-06-03 17:19:17.772428,
28545,2024-01-04 05:32:32.568631,19923,2024-01-05 06:52:46.283194,인천 공고 요약 28545
28548,2025-06-09 00:12:14.712325,19924,2025-06-11 12:49:55.223133,경기 공고 요약 28548
28550,2024-06-26 23:49:51.563111,19925,2024-06-28 03:52:46.418992,서울 공고 요약 28550
28551,2024-01-14 19:41:36.531554,19926,2024-01-17 21:20:00.080791,경기 공고 요약 28551
28552,2025-04-21 10:18:34.329339,19927,2025-04-21 15:43:02.423618,부산 공고 요약 28552
28553,2024-08-31 19:51:59.899253,19928,2024-09-01 02:11:22.250014,대구 공고 요약 28553
28554,2025-08-06 02:14:19.390554,19929,2025-08-07 04:17:45.565375,
28555,2023-12-11 21:45:54.567192,19930,2023-12-13 17:26:56.183484,대구 공고 요약 28555
28556,2024-02-09 12:43:39.634752,19931,2024-02-09 19:09:06.469876,대구 공고 요약 28556
28557,2025-08-28 12:50:21.055752,19932,2025-09-01 06:00:39.636025,
28558,2024-11-10 13:05:27.917592,19933,2024-11-14 20:27:06.267756,인천 공고 요약 28558
28560,2024-04-04 15:52:28.262077,19934,2024-04-04 16:25:17.530206,인천 공고 요약 28560
28561,2024-06-20 11:49:54.103761,19935,2024-06-20 20:56:10.319113,서울 공고 요약 28561
28562,2025-02-05 07:28:13.624678,19936,2025-02-06 04:51:32.793274,부산 공고 요약 28562
28563,2023-11-30 16:44:37.211088,19937,2023-11-30 16:45:24.746657,인천 공고 요약 28563
28567,2024-09-06 15:15:34.219457,19938,2024-09-06 15:22:03.440420,
28568,2025-05-12 08:06:47.591917,19939,2025-05-14 15:56:37.394369,부산 공고 요약 28568
28569,2024-06-21 20:23:58.814415,19940,2024-06-27 10:04:49.808445,서울 공고 요약 28569
28570,2024-07-09 07:39:55.939773,19941,2024-07-10 08:25:41.513565,부산 공고 요약 28570
28571,2025-09-02 20:35:05.272343,19942,2025-09-11 17:29:20.694436,경기 공고 요약 28571
28572,2024-06-14 06:38:27.827411,19943,2024-06-18 01:29:22.923620,부산 공고 요약 28572
28574,2025-07-02 22:28:28.922702,19944,2025-07-09 21:58:26.458385,서울 공고 요약 28574
28575,2025-01-20 19:35:36.962103,19945,2025-01-23 13:18:06.289306,서울 공고 요약 28575
28576,2024-05-23 17:33:03.792890,19946,2024-05-25 01:01:59.573695,인천 공고 요약 28576
28577,2024-11-01 08:45:25.272275,19947,2024-11-12 08:54:02.474578,부산 공고 요약 28577
28578,2024-08-06 03:49:59.209083,19948,2024-08-12 12:21:30.978925,대구 공고 요약 28578
28579,2024-12-29 18:42:45.330749,19949,2025-01-04 05:23:48.257858,대구 공고 요약 28579
28581,2025-07-19 06:03:40.915902,19950,2025-07-22 03:11:38.545223,대구 공고 요약 28581
28582,2024-11-20 08:44:10.587587,19951,2024-11-22 07:03:22.720060,서울 공고 요약 28582
28583,2025-07-09 11:20:22.345895,19952,2025-07-11 22:53:47.981946,경기 공고 요약 28583
28584,2025-10-24 04:40:54.468283,19953,2025-11-06 12:03:31.218606,부산 공고 요약 28584
28585,2025-11-25 00:56:24.935863,19954,2025-12-01 05:47:12.709965,경기 공고 요약 28585
28586,2025-06-01 19:02:55.147848,19955,2025-06-04 07:04:56.131066,부산 공고 요약 28586
28589,2025-11-14 15:42:00.817797,19956,2025-11-21 00:07:06.284941,대구 공고 요약 28589
28592,2024-03-26 20:09:27.058719,19957,2024-03-30 16:26:13.794361,경기 공고 요약 28592
28593,2025-08-08 12:18:03.232954,19958,2025-08-09 20:10:21.158904,서울 공고 요약 28593
28594,2025-09-28 06:08:32.099945,19959,2025-10-18 10:28:35.992224,
28596,2024-06-25 18:57:31.550754,19960,2024-06-26 08:26:13.488227,서울 공고 요약 28596
28601,2025-06-14 12:35:03.132231,19961,2025-06-17 13:41:59.097540,대구 공고 요약 28601
28602,2025-10-06 10:28:47.901649,19962,2025-10-15 08:59:56.702402,
28604,2024-04-07 05:16:59.752584,19963,2024-04-07 13:39:27.817215,부산 공고 요약 28604
28605,2025-01-23 19:02:18.073337,19964,2025-01-24 10:27:58.039454,
28606,2024-02-14 12:47:17.722250,19965,2024-02-16 20:00:44.648248,대구 공고 요약 28606
28607,2024-02-03 17:07:28.422100,19966,2024-02-06 16:12:39.355484,경기 공고 요약 28607
28609,2024-03-21 14:05:38.070221,19967,2024-03-24 17:40:58.416326,경기 공고 요약 28609
28611,2025-05-31 00:48:14.304068,19968,2025-06-04 23:34:56.482846,인천 공고 요약 28611
28613,2025-11-18 01:31:56.596449,19969,2025-11-18 03:19:26.615321,경기 공고 요약 28613
28614,2025-06-28 19:45:30.398161,19970,2025-07-01 20:01:06.193401,경기 공고 요약 28614
28615,2024-04-03 07:43:37.133351,19971,2024-04-04 00:55:36.277861,서울 공고 요약 28615
28617,2024-07-01 04:49:35.798821,19972,2024-07-02 05:47:20.268857,서울 공고 요약 28617
28619,2024-12-09 06:53:57.383004,19973,2024-12-10 08:03:44.583490,서울 공고 요약 28619
28620,2024-05-05 19:09:28.444502,19974,2024-05-06 22:18:39.182087,서울 공고 요약 28620
28621,2025-04-05 08:10:15.552535,19975,2025-04-07 14:43:19.582341,인천 공고 요약 28621
28623,2024-04-06 07:40:29.353919,19976,2024-04-06 15:59:15.902897,경기 공고 요약 28623
28624,2024-04-29 17:08:52.647713,19977,2024-05-05 15:17:02.946870,
28625,2024-09-28 04:12:44.747514,19978,2024-09-28 06:26:01.917792,서울 공고 요약 28625
28626,2024-07-28 21:59:37.619635,19979,2024-07-30 22:54:13.335374,대구 공고 요약 28626
28627,2024-07-02 16:45:49.713580,19980,2024-07-09 06:00:06.045891,부산 공고 요약 28627
28628,2024-02-22 09:21:55.109368,19981,2024-02-29 00:18:51.786319,대구 공고 요약 28628
28630,2025-10-21 14:55:08.683749,19982,2025-10-29 20:14:30.246817,부산 공고 요약 28630
28631,2025-03-08 17:22:35.601539,19983,2025-03-12 00:09:00.065754,대구 공고 요약 28631
28632,2024-09-12 01:37:12.945221,19984,2024-09-19 06:53:02.671252,대구 공고 요약 28632
28633,2025-01-03 00:35:04.653160,19985,2025-01-16 21:31:47.453406,대구 공고 요약 28633
28634,2024-03-28 13:39:37.511263,19986,2024-04-05 19:53:45.678009,
28635,2024-05-25 12:41:04.150265,19987,2024-05-29 17:51:47.718970,경기 공고 요약 28635
28636,2025-09-16 07:12:26.861315,19988,2025-09-18 05:40:17.349533,서울 공고 요약 28636
28637,2025-11-28 16:17:46.319186,19989,2025-12-11 18:22:45.455642,대구 공고 요약 28637
28638,2025-10-07 21:43:17.022530,19990,2025-10-14 18:53:16.242437,부산 공고 요약 28638
28639,2024-05-25 07:42:36.803641,19991,2024-05-28 22:45:35.509763,인천 공고 요약 28639
28640,2024-08-06 22:34:18.806791,19992,2024-08-09 04:52:55.952158,부산 공고 요약 28640
28644,2025-07-12 08:22:51.991257,19993,2025-07-12 11:05:32.031673,대구 공고 요약 28644
28646,2025-02-01 05:41:08.005270,19994,2025-02-01 19:26:11.641159,대구 공고 요약 28646
28647,2025-02-06 03:38:15.418521,19995,2025-02-06 06:49:40.928558,경기 공고 요약 28647
28648,2024-06-29 19:01:05.848019,19996,2024-07-04 16:54:43.199963,서울 공고 요약 28648
28650,2025-06-26 13:42:41.491078,19997,2025-06-26 19:07:41.262116,서울 공고 요약 28650
28651,2024-10-19 19:21:32.686834,19998,2024-10-31 09:04:58.920179,인천 공고 요약 28651
28652,2024-11-23 01:01:17.395676,19999,2024-11-29 10:56:27.471868,부산 공고 요약 28652
28654,2024-07-12 07:42:48.344207,20000,2024-07-13 15:46:54.660482,
28656,2025-11-25 23:23:14.919791,20001,2025-11-27 07:08:11.871615,인천 공고 요약 28656
28657,2024-10-14 02:31:08.049860,20002,2024-10-18 15:39:44.932872,부산 공고 요약 28657
28659,2024-03-31 14:36:10.819888,20003,2024-04-01 17:43:41.506245,경기 공고 요약 28659
28661,2024-10-09 02:15:54.060916,20004,2024-10-09 03:55:45.759798,서울 공고 요약 28661
28662,2025-01-23 16:18:58.733849,20005,2025-01-23 21:11:32.895726,대구 공고 요약 28662
28664,2024-10-24 19:19:05.149037,20006,2024-10-28 04:49:18.575427,서울 공고 요약 28664
28666,2024-01-26 22:20:52.978920,20007,2024-02-09 12:50:19.991025,대구 공고 요약 28666
28667,2025-08-11 11:04:13.633986,20008,2025-08-13 10:40:55.183179,경기 공고 요약 28667
28669,2025-01-16 08:30:59.703550,20009,2025-01-17 01:43:48.819321,부산 공고 요약 28669
28670,2025-07-05 11:13:29.193244,20010,2025-07-07 16:40:26.946866,인천 공고 요약 28670
28672,2025-01-11 00:39:42.899478,20011,2025-01-12 14:45:42.553722,서울 공고 요약 28672
28673,2024-01-20 14:37:49.691267,20012,2024-01-22 05:57:00.378525,대구 공고 요약 28673
28674,2025-12-09 17:36:00.206655,20013,2025-12-11 02:35:07.542111,서울 공고 요약 28674
28675,2025-05-24 17:43:32.840043,20014,2025-05-25 07:52:29.523382,경기 공고 요약 28675
28676,2025-07-22 09:43:09.773471,20015,2025-07-31 10:48:22.060114,
28678,2024-05-29 19:06:38.109154,20016,2024-05-31 06:59:06.065908,경기 공고 요약 28678
28679,2025-07-17 04:04:51.602135,20017,2025-07-20 17:54:35.974849,대구 공고 요약 28679
28682,2024-09-11 13:45:12.084130,20018,2024-09-13 15:26:17.655967,
28683,2025-07-17 23:29:53.493332,20019,2025-07-25 04:09:00.324476,경기 공고 요약 28683
28685,2024-01-11 12:46:26.360612,20020,2024-01-16 23:56:45.002262,인천 공고 요약 28685
28687,2024-06-30 19:53:52.401318,20021,2024-07-11 10:57:26.198728,인천 공고 요약 28687
28689,2025-10-29 16:16:02.879395,20022,2025-11-04 10:50:05.217276,경기 공고 요약 28689
28691,2024-06-04 17:44:07.376481,20023,2024-06-10 20:00:44.443325,경기 공고 요약 28691
28692,2024-07-05 13:42:22.014901,20024,2024-07-08 06:36:10.288246,서울 공고 요약 28692
28693,2025-06-06 19:05:20.402561,20025,2025-06-08 08:17:14.550753,
28694,2025-12-26 10:11:12.410767,20026,2025-12-31 02:03:15.371587,인천 공고 요약 28694
28695,2024-06-21 01:13:10.318130,20027,2024-06-25 20:10:04.969746,서울 공고 요약 28695
28696,2024-02-12 10:12:47.685245,20028,2024-02-15 21:15:01.290008,서울 공고 요약 28696
28698,2024-09-04 01:24:40.170417,20029,2024-09-09 21:30:35.961898,대구 공고 요약 28698
28699,2024-12-19 06:43:39.552752,20030,2024-12-21 01:50:22.604599,인천 공고 요약 28699
28700,2024-10-22 03:31:51.340263,20031,2024-10-22 04:39:20.620233,인천 공고 요약 28700
28701,2025-06-19 23:19:37.660473,20032,2025-06-26 22:36:37.906197,경기 공고 요약 28701
28703,2025-09-15 10:34:27.822477,20033,2025-09-19 19:45:28.786510,경기 공고 요약 28703
28704,2024-03-05 06:43:57.128251,20034,2024-03-13 12:32:30.957061,대구 공고 요약 28704
28705,2025-04-27 06:02:37.465139,20035,2025-04-27 09:04:03.758106,인천 공고 요약 28705
28706,2025-07-18 11:13:38.306537,20036,2025-07-26 04:30:12.297909,경기 공고 요약 28706
28707,2024-01-02 06:13:33.605263,20037,2024-01-02 23:33:20.768457,부산 공고 요약 28707
28708,2025-02-16 16:30:50.728062,20038,2025-02-20 07:46:09.042892,대구 공고 요약 28708
28710,2024-11-16 00:50:01.918816,20039,2024-11-16 08:05:14.815088,인천 공고 요약 28710
28711,2024-11-22 02:54:19.063193,20040,2024-11-25 06:28:06.896456,대구 공고 요약 28711
28712,2024-05-11 04:55:27.392544,20041,2024-05-16 17:12:11.421030,
28713,2024-12-25 22:31:48.153447,20042,2024-12-26 02:31:03.513261,서울 공고 요약 28713
28714,2024-08-10 06:14:57.132502,20043,2024-08-10 06:51:47.131927,인천 공고 요약 28714
28715,2023-11-23 06:17:41.005380,20044,2023-12-21 19:33:54.128855,부산 공고 요약 28715
28716,2025-06-05 03:37:15.270131,20045,2025-06-07 06:29:24.403140,부산 공고 요약 28716
28717,2025-04-15 04:01:06.770278,20046,2025-04-26 08:50:37.898307,대구 공고 요약 28717
28718,2025-03-03 17:38:55.195672,20047,2025-03-03 18:35:05.350097,부산 공고 요약 28718
28719,2025-06-12 06:18:23.105702,20048,2025-06-13 03:52:00.378475,인천 공고 요약 28719
28720,2024-09-23 12:58:22.535487,20049,2024-09-23 17:21:13.943768,부산 공고 요약 28720
28722,2024-12-19 05:48:19.907551,20050,2024-12-25 11:08:18.043979,
28723,2024-03-22 12:17:08.256583,20051,2024-03-27 22:02:16.696826,부산 공고 요약 28723
28724,2025-10-04 05:24:00.076066,20052,2025-10-10 09:39:52.836767,인천 공고 요약 28724
28725,2025-11-16 04:50:38.515967,20053,2025-11-16 06:35:06.503631,서울 공고 요약 28725
28728,2024-10-25 23:23:15.323497,20054,2024-11-13 14:46:47.943088,서울 공고 요약 28728
28729,2025-09-15 05:43:37.183469,20055,2025-09-16 11:57:05.864112,대구 공고 요약 28729
28731,2024-01-02 08:02:57.131641,20056,2024-01-23 01:05:32.760589,서울 공고 요약 28731
28733,2025-02-27 11:31:35.858798,20057,2025-02-27 13:00:17.968244,대구 공고 요약 28733
28734,2024-03-13 16:24:19.020798,20058,2024-03-18 04:05:17.024693,부산 공고 요약 28734
28735,2025-02-12 04:56:36.456782,20059,2025-02-14 10:10:26.788912,서울 공고 요약 28735
28736,2024-06-21 02:24:42.258208,20060,2024-06-21 03:35:13.799650,부산 공고 요약 28736
28737,2025-09-07 17:47:11.741522,20061,2025-09-17 23:08:15.203504,대구 공고 요약 28737
28738,2024-12-19 17:38:45.270694,20062,2024-12-19 20:11:04.870377,경기 공고 요약 28738
28739,2025-10-25 10:58:27.246361,20063,2025-10-26 08:45:25.748623,서울 공고 요약 28739
28741,2025-08-19 00:37:47.287975,20064,2025-08-20 00:20:55.895573,대구 공고 요약 28741
28742,2025-10-16 06:56:56.313194,20065,2025-10-18 05:46:00.229401,대구 공고 요약 28742
28744,2024-03-28 23:27:36.838106,20066,2024-04-06 07:38:25.861699,경기 공고 요약 28744
28746,2025-02-18 19:08:50.293569,20067,2025-02-19 01:49:57.578655,서울 공고 요약 28746
28747,2024-12-01 15:03:34.670124,20068,2024-12-09 22:37:24.466503,대구 공고 요약 28747
28751,2024-02-06 23:29:28.137744,20069,2024-02-11 02:14:23.770830,서울 공고 요약 28751
28752,2025-02-13 18:52:42.567985,20070,2025-02-27 19:58:19.199340,경기 공고 요약 28752
28756,2025-02-13 05:18:08.768734,20071,2025-02-17 15:12:25.745664,서울 공고 요약 28756
28759,2024-02-23 13:04:46.278058,20072,2024-02-23 13:42:07.367188,서울 공고 요약 28759
28760,2024-09-27 13:26:52.365871,20073,2024-10-08 01:24:08.707004,서울 공고 요약 28760
28762,2025-04-17 11:02:24.816448,20074,2025-04-22 00:51:29.253042,서울 공고 요약 28762
28763,2024-02-26 02:11:26.756567,20075,2024-02-27 18:27:49.696689,대구 공고 요약 28763
28764,2024-08-06 01:49:59.389406,20076,2024-08-10 00:24:36.936833,인천 공고 요약 28764
28765,2025-03-02 05:09:56.559013,20077,2025-03-06 08:46:03.217592,부산 공고 요약 28765
28767,2024-09-10 21:45:46.913486,20078,2024-09-10 22:28:41.619078,경기 공고 요약 28767
28768,2024-08-19 23:44:40.297172,20079,2024-08-30 05:26:49.322896,경기 공고 요약 28768
28771,2024-06-21 16:10:32.541741,20080,2024-06-21 18:43:51.260042,부산 공고 요약 28771
28772,2024-12-30 21:21:13.960260,20081,2024-12-31 07:15:04.540079,경기 공고 요약 28772
28773,2024-10-13 04:55:37.284646,20082,2024-10-23 20:51:50.269834,대구 공고 요약 28773
28774,2024-04-28 16:24:06.412485,20083,2024-04-29 02:01:16.580323,경기 공고 요약 28774
28775,2024-01-16 23:08:51.333689,20084,2024-01-25 13:17:09.400485,경기 공고 요약 28775
28776,2025-07-21 06:12:13.448113,20085,2025-07-23 19:01:47.579077,인천 공고 요약 28776
28777,2024-01-18 11:47:56.919743,20086,2024-01-19 00:02:02.742520,경기 공고 요약 28777
28778,2024-04-22 15:10:02.140960,20087,2024-04-23 20:37:14.003908,대구 공고 요약 28778
28780,2025-01-21 23:56:09.047504,20088,2025-01-21 23:57:04.065584,대구 공고 요약 28780
28781,2025-08-16 16:35:41.215423,20089,2025-08-26 02:24:00.769285,
28784,2024-11-15 15:41:53.726899,20090,2024-11-17 01:51:52.294082,인천 공고 요약 28784
28785,2025-09-16 20:15:19.266244,20091,2025-09-17 05:50:58.568121,부산 공고 요약 28785
